feature	pathway	gene_signature_definition
26	Bacterial chemotaxis PAO1	PA4496;PA1946
26	Propanoate metabolism PAO1	PA3568
26	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
26	Benzoate degradation PAO1	PA2507;PA0232;PA0228;PA0230
26	Fatty acid degradation PAO1	PA1525
26	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
26	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA5354;PA5355;PA5353;PA5508
26	Alanine, aspartate and glutamate metabolism PAO1	PA5429
26	Butanoate metabolism PAO1	PA0227
26	Glycine betaine/proline transport system	PA3236
26	Amino sugar and nucleotide sugar metabolism PAO1	PA3555
26	Fructose and mannose metabolism PAO1	PA3547;PA3551;PA3541;PA3545;PA5452
26	Putative polar amino acid transport system	PA5154;PA5153;PA5155
26	Quorum sensing PAO1	PA4910;PA1071;PA4909;PA4912;PA1072;PA1070;PA4207;PA1073
26	Phenylalanine metabolism PAO1	PA4980
26	Oxidative phosphorylation PAO1	PA1319;PA1318;PA1320;PA1321
26	Methane metabolism PAO1	PA5421
26	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558
26	Glycerolipid metabolism PAO1	PA2862;PA4351;PA3582
26	Cyanoamino acid metabolism PAO1	PA1338
26	Putrescine transport system	PA2592
27	Pyruvate metabolism PAO1	PA0927;PA5436;PA4733
27	Iron(III) transport system	PA4687
27	Thiamine metabolism PAO1	PA3975
27	Nicotinate and nicotinamide metabolism PAO1	PA4006
27	Base excision repair PAO1	PA4010;PA5332
27	RNA degradation PAO1	PA2840;PA4727;PA2976
27	NitT/TauT family transport system	PA3512
27	Tetrahydrofolate biosynthesis, GTP => THF	PA3438
27	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA3645
27	Vitamin B6 metabolism PAO1	PA1049
27	Peptidoglycan biosynthesis PAO1	PA4415
27	Putative polar amino acid transport system	PA1257
27	Quorum sensing PAO1	PA4047
27	Aminoacyl-tRNA biosynthesis PAO1	PA1794
27	Oxidative phosphorylation PAO1	PA2639;PA1856;PA2645;PA4429;PA2647;PA2637
27	Lipopolysaccharide biosynthesis PAO1	PA3636
27	Sulfur metabolism PAO1	PA4956
27	Glycerolipid metabolism PAO1	PA2969
27	Putrescine transport system	PA2711
27	Iron complex transport system	PA4159;PA2914
28	Type II general secretion pathway	PA0677
28	beta-Lactam resistance PAO1	PA2019;PA4110
28	Dipeptide transport system	PA4506
28	Bacterial chemotaxis PAO1	PA2652;PA4310
28	Phosphate transport system	PA5367;PA5369
28	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3380;PA3377;PA3379
28	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
28	Mismatch repair PAO1	PA4316
28	Glycerophospholipid metabolism PAO1	PA3584;PA4351
28	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1683
28	Flagellar assembly PAO1	PA3526
28	Alanine, aspartate and glutamate metabolism PAO1	PA1337
28	Valine, leucine and isoleucine biosynthesis PAO1	PA1326;PA2035
28	Fructose and mannose metabolism PAO1	PA3541
28	Putative polar amino acid transport system	PA4195
28	Quorum sensing PAO1	PA4777;PA4776
28	Glutathione metabolism PAO1	PA1338
28	Phosphonate transport system	PA3382;PA3383
28	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554
28	Pantothenate and CoA biosynthesis PAO1	PA0935
29	Fatty acid metabolism PAO1	PA3645
29	RNA degradation PAO1	PA3861
29	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
29	Dissimilatory nitrate reduction, nitrate => ammonia	PA1174;PA3872
29	Bacterial chemotaxis PAO1	PA2652;PA0177;PA4310
29	Type VI secretion system	PA2365
29	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
29	DNA replication PAO1	PA3642
29	Glycerophospholipid metabolism PAO1	PA3651;PA2969
29	Flagellar assembly PAO1	PA3526
29	Butanoate metabolism PAO1	PA5058
29	Phenazine biosynthesis PAO1	PA4217
29	Quorum sensing PAO1	PA0768;PA1871;PA3250;PA4276
29	Purine metabolism PAO1	PA5272;PA3751
29	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0668
29	Phenylalanine metabolism PAO1	PA5304
29	Lipopolysaccharide biosynthesis PAO1	PA3643
29	Terpenoid backbone biosynthesis PAO1	PA3803
29	Protein export PAO1	PA3820;PA3821
30	Fructose and mannose metabolism PAO1	PA3547;PA3541;PA3545
30	Histidine metabolism PAO1	PA3151;PA3152;PA5106
30	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5522;PA2446
30	Glycerophospholipid metabolism PAO1	PA2536
30	Bacterial secretion system PAO1	PA0091
30	Phenazine biosynthesis PAO1	PA4211
30	Amino sugar and nucleotide sugar metabolism PAO1	PA3540;PA3156;PA3148;PA3155;PA2232;PA3158
30	Bacterial chemotaxis PAO1	PA4307
30	Spermidine/putrescine transport system	PA0324
30	ABC-2 type transport system	PA4038
30	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
31	Thiamine metabolism PAO1	PA4548
31	Pentose phosphate pathway PAO1	PA0548
31	Geraniol degradation PAO1	PA2890
31	Type II general secretion pathway	PA0685
31	Base excision repair PAO1	PA0750
31	Riboflavin metabolism PAO1	PA4092
31	Cobalamin biosynthesis, cobinamide => cobalamin	PA1279
31	Bacterial chemotaxis PAO1	PA4290
31	Type VI secretion system	PA2368
31	Histidine metabolism PAO1	PA5106
31	gamma-Hexachlorocyclohexane transport system	PA4454
31	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA2962
31	Quorum sensing PAO1	PA3478
31	Purine metabolism PAO1	PA5298;PA4867;PA0934
31	Oxidative phosphorylation PAO1	PA1552;PA2639
31	Terpenoid backbone biosynthesis PAO1	PA3627
32	Nicotinate and nicotinamide metabolism PAO1	PA1602
32	Pentose phosphate pathway PAO1	PA3181;PA2261;PA3194;PA2323;PA3182;PA2263;PA2321;PA3183
32	Cysteine biosynthesis, serine => cysteine	PA2105
32	Denitrification, nitrate => nitrogen	PA0523
32	Valine, leucine and isoleucine degradation PAO1	PA2012
32	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007
32	Cysteine and methionine metabolism PAO1	PA2104
32	Bacterial secretion system PAO1	PA1725;PA1511
32	Styrene degradation PAO1	PA2009;PA3366
32	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1611
32	Putative polar amino acid transport system	PA4193
32	Quorum sensing PAO1	PA3361
32	Oxidative phosphorylation PAO1	PA2638;PA0107
32	Lipopolysaccharide biosynthesis PAO1	PA2981
32	Tryptophan metabolism PAO1	PA2553
32	Putrescine transport system	PA2711
32	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
32	Putative sorbitol/mannitol transport system	PA3187
33	Fatty acid metabolism PAO1	PA1609
33	Arginine and proline metabolism PAO1	PA0782
33	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2015;PA2553;PA2013;PA2014;PA2000;PA1999;PA3570;PA3569;PA2011
33	Tyrosine metabolism PAO1	PA2008;PA3139
33	Dipeptide transport system	PA4504
33	Ribosome PAO1	PA3600
33	Dissimilatory nitrate reduction, nitrate => ammonia	PA1173
33	Bacterial chemotaxis PAO1	PA1946
33	Propanoate metabolism PAO1	PA2555
33	Type VI secretion system	PA0087;PA0091;PA0080;PA0084;PA0079
33	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2446
33	Glycerophospholipid metabolism PAO1	PA2541
33	Bacterial secretion system PAO1	PA0081
33	Styrene degradation PAO1	PA0202
33	Butanoate metabolism PAO1	PA3506
33	Amino sugar and nucleotide sugar metabolism PAO1	PA3551;PA5452
33	Spermidine/putrescine transport system	PA3609;PA3610
33	Quorum sensing PAO1	PA4211
33	Oxidative phosphorylation PAO1	PA1317;PA1318
33	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3724;PA1249
34	Nicotinate and nicotinamide metabolism PAO1	PA3618
34	Arginine and proline metabolism PAO1	PA0421;PA0899
34	Polyketide sugar unit biosynthesis PAO1	PA4069
34	RNA degradation PAO1	PA3861
34	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA2943
34	Propanoate metabolism PAO1	PA4733
34	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1225
34	Glycerophospholipid metabolism PAO1	PA2584
34	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA3480
34	Butanoate metabolism PAO1	PA0266;PA1146
34	Spermidine/putrescine transport system	PA3609;PA0203
34	Oxidative phosphorylation PAO1	PA2648
35	Pentose phosphate pathway PAO1	PA2321
35	Glycine, serine and threonine metabolism PAO1	PA0036
35	Riboflavin metabolism PAO1	PA3446
35	Ribosome PAO1	PA3601
35	Alanine, aspartate and glutamate metabolism PAO1	PA5429
35	Phenazine biosynthesis PAO1	PA0997;PA1000
35	Glutamate/aspartate transport system	PA5082
35	Ribosome, bacteria	PA3600
35	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180
35	Putative polar amino acid transport system	PA4192
35	Fatty acid biosynthesis PAO1	PA0098
36	Biotin metabolism PAO1	PA4280
36	Nicotinate and nicotinamide metabolism PAO1	PA4918;PA4919
36	Cysteine biosynthesis, serine => cysteine	PA2104
36	beta-Lactam resistance PAO1	PA0958
36	Dipeptide transport system	PA4503
36	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0254
36	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1086;PA1087
36	Histidine metabolism PAO1	PA3151;PA3152
36	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3159;PA3155;PA3158;PA3156
36	Sulfur metabolism PAO1	PA2105
37	Iron(III) transport system	PA4687;PA4688
37	Porphyrin and chlorophyll metabolism PAO1	PA3531
37	Macrolide resistance, MacAB-TolC transporter	PA1179
37	Glycine, serine and threonine metabolism PAO1	PA2413
37	beta-Alanine metabolism PAO1	PA0130
37	Monobactam biosynthesis PAO1	PA2412
37	Tryptophan metabolism PAO1	PA3366
37	Assimilatory sulfate reduction, sulfate => H2S	PA4513
37	Zinc transport system	PA2409;PA2408;PA2407
37	Quorum sensing PAO1	PA3364
37	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
37	Citrate cycle (TCA cycle) PAO1	PA4470
37	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
37	Iron complex transport system	PA4708;PA4707;PA4706
38	One carbon pool by folate PAO1	PA5420;PA2444
38	Fructose and mannose metabolism PAO1	PA3540;PA3545;PA3551;PA3541;PA2232;PA3547;PA3542
38	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
38	Cysteine and methionine metabolism PAO1	PA4773;PA2105;PA4774;PA3004
38	Flagellar assembly PAO1	PA1104;PA1092
38	Histidine metabolism PAO1	PA3152
38	Alanine, aspartate and glutamate metabolism PAO1	PA5429
38	Amino sugar and nucleotide sugar metabolism PAO1	PA3555
38	Putative polar amino acid transport system	PA4193
38	Quorum sensing PAO1	PA0844;PA4777
38	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
38	Oxidative phosphorylation PAO1	PA1319;PA1320
38	Methane metabolism PAO1	PA3687
38	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3557
39	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
39	Porphyrin and chlorophyll metabolism PAO1	PA3531;PA4880
39	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
39	Glycine, serine and threonine metabolism PAO1	PA5415;PA2413;PA2445;PA2446;PA2444
39	Tyrosine metabolism PAO1	PA2531
39	Ribosome PAO1	PA3601;PA3600
39	Monobactam biosynthesis PAO1	PA2412
39	Glyoxylate and dicarboxylate metabolism PAO1	PA4812
39	Zinc transport system	PA2409;PA2408;PA2407
39	Nitrogen metabolism PAO1	PA1174;PA3875;PA3877
39	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
39	Citrate cycle (TCA cycle) PAO1	PA5445
39	Iron complex transport system	PA4708;PA4158;PA4706;PA4707
40	Type II general secretion pathway	PA0679
40	Ribosome PAO1	PA3601;PA3600
40	Starch and sucrose metabolism PAO1	PA2144;PA2163;PA2165;PA2153
40	Phenazine biosynthesis PAO1	PA4209
40	Quorum sensing PAO1	PA2570;PA3361;PA1130;PA3477
40	Purine metabolism PAO1	PA1931
40	Phosphonate transport system	PA3382
40	Base excision repair PAO1	PA4172
41	Thiamine metabolism PAO1	PA4973
41	Type II general secretion pathway	PA2674
41	Valine, leucine and isoleucine degradation PAO1	PA2015;PA3426
41	Porphyrin and chlorophyll metabolism PAO1	PA3531;PA2905
41	beta-Lactam resistance PAO1	PA4418;PA3721
41	Nucleotide excision repair PAO1	PA4234
41	Tetrahydrofolate biosynthesis, GTP => THF	PA3111
41	Peptidoglycan biosynthesis PAO1	PA3047
41	Flagellar assembly PAO1	PA1095;PA3351;PA3352;PA1092;PA1104;PA3526
41	Putative ABC transport system	PA4594
41	Spermidine/putrescine transport system	PA0206;PA0203
41	Purine metabolism PAO1	PA1124
41	Oxidative phosphorylation PAO1	PA0108;PA1320;PA0107
41	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA0920
41	Lysine degradation PAO1	PA1252
41	Glycerolipid metabolism PAO1	PA1487
41	Glycolysis / Gluconeogenesis PAO1	PA1984;PA5422
42	Pentose phosphate pathway PAO1	PA3183
42	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
42	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
42	Propanoate metabolism PAO1	PA0747
42	D-Methionine transport system	PA3931
42	Folate biosynthesis PAO1	PA3914;PA3870
42	Putative polar amino acid transport system	PA2204;PA1260;PA4193
42	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA3875;PA3876;PA3874;PA3872
42	Oxidative phosphorylation PAO1	PA2691;PA1856
42	Sulfur metabolism PAO1	PA4443;PA3446;PA3443;PA0283;PA0281;PA0518;PA3444;PA4442
43	Pyruvate metabolism PAO1	PA5192;PA4771
43	Geraniol degradation PAO1	PA2890
43	Arginine and proline metabolism PAO1	PA4773;PA4774
43	Fructose and mannose metabolism PAO1	PA3547;PA3541
43	Type VI secretion system	PA0083;PA3486;PA1659;PA0084;PA0085;PA0078;PA0090;PA0089;PA0087
43	Histidine metabolism PAO1	PA3151
43	Glycine betaine/proline transport system	PA5096
43	Amino sugar and nucleotide sugar metabolism PAO1	PA3540;PA3559
43	Quorum sensing PAO1	PA4776;PA3361;PA4777
43	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0009
43	Glutathione metabolism PAO1	PA1338
43	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3556
43	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA3552;PA3553;PA3557
43	Cyanoamino acid metabolism PAO1	PA2444
43	Putative sorbitol/mannitol transport system	PA3187
44	Pyruvate metabolism PAO1	PA5435
44	Thiamine metabolism PAO1	PA4973
44	Degradation of aromatic compounds PAO1	PA2507;PA0153;PA0231;PA0154;PA2509;PA4125;PA2508;PA4124;PA4121
44	Denitrification, nitrate => nitrogen	PA0523
44	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
44	Benzoate degradation PAO1	PA0228
44	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
44	Styrene degradation PAO1	PA0226
44	Butanoate metabolism PAO1	PA0227
44	Histidine metabolism PAO1	PA5106;PA5100;PA5098
44	Glycine betaine/proline transport system	PA5388
44	Purine metabolism PAO1	PA1124
44	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
45	Nicotinate and nicotinamide metabolism PAO1	PA0196
45	Dipeptide transport system	PA4500
45	Aminobenzoate degradation PAO1	PA2512;PA2513
45	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2634;PA2444;PA2446
45	Cysteine and methionine metabolism PAO1	PA2105;PA1927
45	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA3120
45	Glutamate/aspartate transport system	PA1341;PA1340
45	Amino sugar and nucleotide sugar metabolism PAO1	PA5453;PA5452
45	Caprolactam degradation PAO1	PA1525
45	Putative polar amino acid transport system	PA5154;PA5155
45	Purine metabolism PAO1	PA4969
45	Nitrogen metabolism PAO1	PA0519;PA0523;PA1024
45	Oxidative phosphorylation PAO1	PA1555;PA1317;PA1557;PA4133;PA1319;PA1318;PA1320;PA1556
45	Sulfur metabolism PAO1	PA4130
46	Porphyrin and chlorophyll metabolism PAO1	PA4235;PA0510;PA0024
46	Denitrification, nitrate => nitrogen	PA0524;PA3392;PA0519;PA0523;PA3872
46	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
46	Monobactam biosynthesis PAO1	PA2412
46	Glycerophospholipid metabolism PAO1	PA3584
46	Nitrogen metabolism PAO1	PA3874
46	Sulfur relay system PAO1	PA3814
46	Oxidative phosphorylation PAO1	PA2691;PA1856
46	Sulfur metabolism PAO1	PA0518
47	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA3531
47	Valine, leucine and isoleucine degradation PAO1	PA3569
47	Ribosome PAO1	PA0579;PA4257;PA5316;PA4563;PA4272;PA4250
47	Type VI secretion system	PA2360
47	Benzoate degradation PAO1	PA0968
47	Multidrug resistance, efflux pump TriABC-TolC	PA0156
47	Bacterial secretion system PAO1	PA5568;PA2362;PA5128
47	Butanoate metabolism PAO1	PA2011
47	Ribosome, bacteria	PA4255;PA4252;PA3742;PA2970
47	Purine metabolism PAO1	PA4740;PA4868;PA1155;PA1931;PA1156
47	Phospholipid transport system	PA4456
47	Phenylalanine metabolism PAO1	PA3139
47	Citrate cycle (TCA cycle) PAO1	PA1580;PA3417
47	Oxidative phosphorylation PAO1	PA5557;PA5560;PA1556;PA1582;PA1584
47	Glycolysis / Gluconeogenesis PAO1	PA1982;PA4748
48	Lysine biosynthesis PAO1	PA4417;PA1010
48	Riboflavin metabolism PAO1	PA4053
48	Ribosome PAO1	PA4433;PA4432;PA4741;PA3162;PA4257;PA4273;PA3742;PA4268;PA4244;PA3745;PA4263;PA4237;PA4247
48	Glycolysis / Gluconeogenesis PAO1	PA5110
48	Aminoglycoside resistance, protease FtsH	PA4751
48	Sec (secretion) system	PA4243
48	Glyoxylate and dicarboxylate metabolism PAO1	PA3356
48	Thiamine metabolism PAO1	PA4548
48	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063;PA1224
48	Biosynthesis of unsaturated fatty acids PAO1	PA5371
48	Histidine metabolism PAO1	PA3152
48	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155
48	Ribosome, bacteria	PA4260;PA2970;PA5570;PA4240;PA3656;PA4239;PA2741;PA4245
48	Purine metabolism PAO1	PA4971;PA5337;PA4670
48	Glutathione metabolism PAO1	PA4401
48	Sulfur relay system PAO1	PA2605
48	Citrate cycle (TCA cycle) PAO1	PA1587;PA5435
48	Oxidative phosphorylation PAO1	PA5559;PA2638
48	Lipopolysaccharide biosynthesis PAO1	PA4406
48	Cyanoamino acid metabolism PAO1	PA1726
49	Pyruvate metabolism PAO1	PA5445
49	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
49	Arginine biosynthesis PAO1	PA5171;PA5172
49	Thiamine metabolism PAO1	PA4548;PA4973
49	Nicotinate and nicotinamide metabolism PAO1	PA1602
49	Glycine, serine and threonine metabolism PAO1	PA5372;PA5373
49	Type II general secretion pathway	PA0685
49	Tyrosine metabolism PAO1	PA2008;PA2009
49	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA4810;PA4812;PA5508
49	Cysteine and methionine metabolism PAO1	PA4773;PA4774
49	Alanine, aspartate and glutamate metabolism PAO1	PA2253
49	Styrene degradation PAO1	PA2007
49	Flagellar assembly PAO1	PA1094;PA1095;PA1092
49	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
49	Putative polar amino acid transport system	PA4192
49	Quorum sensing PAO1	PA4777;PA4776;PA4211
49	Nitrogen metabolism PAO1	PA0523
49	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
49	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA1179
49	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA3929;PA1321
49	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553;PA3557;PA3558;PA3556;PA1180
49	Glycerolipid metabolism PAO1	PA3579;PA3582
50	Pyruvate metabolism PAO1	PA1217;PA5435
50	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2013
50	Type II general secretion pathway	PA4528
50	RNA degradation PAO1	PA4385
50	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5039
50	beta-Lactam resistance PAO1	PA2019;PA3721;PA2018
50	Glyoxylate and dicarboxylate metabolism PAO1	PA2147
50	Selenocompound metabolism PAO1	PA1927
50	Peptidoglycan biosynthesis PAO1	PA4414;PA4410;PA4412;PA4416;PA4417;PA4415;PA4411;PA4418
50	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
50	Bacterial secretion system PAO1	PA3820;PA2685
50	Starch and sucrose metabolism PAO1	PA2160;PA2164;PA2153
50	Quorum sensing PAO1	PA1874;PA1871;PA1901;PA3724;PA4206;PA1905;PA1902;PA3477;PA2570;PA1903;PA4211;PA3478;PA3479;PA4207
50	Microcin C transport system	PA1809
50	Sulfur metabolism PAO1	PA2566
51	Pyruvate metabolism PAO1	PA1984
51	Degradation of aromatic compounds PAO1	PA4121
51	Cysteine biosynthesis, serine => cysteine	PA2104
51	Arginine and proline metabolism PAO1	PA1421
51	Valine, leucine and isoleucine degradation PAO1	PA2012;PA2000
51	Type VI secretion system	PA0083;PA1667;PA1669;PA1661;PA1666;PA0085;PA1668;PA1662;PA1660
51	Histidine metabolism PAO1	PA3151;PA3152
51	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA3345
51	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3159;PA3155;PA3158;PA3156
51	Quorum sensing PAO1	PA1002;PA1072;PA0996;PA1904;PA1902
51	Nitrogen metabolism PAO1	PA1024;PA5508
51	Glycerolipid metabolism PAO1	PA3582
